Vernier Format 2
Unbenannt.cmbl 05.07.2024 13:17:23 ,
Aktuell
Zeit	Kraft	Winkel	distance
51,7	-0,000466982628748	-0,698131700798	0,877049875374
51,72	-0,000466982628748	-0,698131700798	0,877049875374
51,74	-0,000466982628748	-0,698131700798	0,877049875374
51,76	0,0130101495141	-0,698131700798	0,877049875374
51,78	0,00627158344267	-0,715584993318	0,898976122258
51,8	0,0130101495141	-0,715584993318	0,898976122258
51,82	0,00627158344267	-0,715584993318	0,898976122258
51,84	-0,00720554870016	-0,715584993318	0,898976122258
51,86	0,00627158344267	-0,733038285838	0,920902369143
51,88	-0,000466982628748	-0,733038285838	0,920902369143
51,9	-0,0139441147716	-0,750491578358	0,942828616027
51,92	-0,00720554870016	-0,750491578358	0,942828616027
51,94	0,0130101495141	-0,750491578358	0,942828616027
51,96	0,00627158344267	-0,750491578358	0,942828616027
51,98	-0,000466982628748	-0,750491578358	0,942828616027
52	0,00627158344267	-0,750491578358	0,942828616027
52,02	0,00627158344267	-0,750491578358	0,942828616027
52,04	0,00627158344267	-0,750491578358	0,942828616027
52,06	-0,00720554870016	-0,750491578358	0,942828616027
52,08	0,0130101495141	-0,750491578358	0,942828616027
52,1	0,00627158344267	-0,750491578358	0,942828616027
52,12	0,00627158344267	-0,750491578358	0,942828616027
52,14	-0,000466982628748	-0,750491578358	0,942828616027
52,16	-0,000466982628748	-0,750491578358	0,942828616027
52,18	-0,000466982628748	-0,750491578358	0,942828616027
52,2	-0,000466982628748	-0,750491578358	0,942828616027
52,22	0,00627158344267	-0,750491578358	0,942828616027
52,24	-0,00720554870016	-0,750491578358	0,942828616027
52,26	0,00627158344267	-0,750491578358	0,942828616027
52,28	0,00627158344267	-0,750491578358	0,942828616027
52,3	0,00627158344267	-0,750491578358	0,942828616027
52,32	-0,000466982628748	-0,750491578358	0,942828616027
52,34	0,00627158344267	-0,750491578358	0,942828616027
52,36	0,0130101495141	-0,750491578358	0,942828616027
52,38	0,0130101495141	-0,750491578358	0,942828616027
52,4	-0,000466982628748	-0,750491578358	0,942828616027
52,42	0,00627158344267	-0,750491578358	0,942828616027
52,44	-0,000466982628748	-0,750491578358	0,942828616027
52,46	0,00627158344267	-0,750491578358	0,942828616027
52,48	-0,00720554870016	-0,750491578358	0,942828616027
52,5	0,00627158344267	-0,750491578358	0,942828616027
52,52	-0,000466982628748	-0,750491578358	0,942828616027
52,54	0,0197487155855	-0,750491578358	0,942828616027
52,56	0,00627158344267	-0,750491578358	0,942828616027
52,58	0,00627158344267	-0,750491578358	0,942828616027
52,6	0,00627158344267	-0,750491578358	0,942828616027
52,62	0,00627158344267	-0,750491578358	0,942828616027
52,64	0,0130101495141	-0,750491578358	0,942828616027
52,66	-0,000466982628748	-0,750491578358	0,942828616027
52,68	-0,000466982628748	-0,750491578358	0,942828616027
52,7	0,00627158344267	-0,750491578358	0,942828616027
52,72	-0,00720554870016	-0,750491578358	0,942828616027
52,74	0,00627158344267	-0,750491578358	0,942828616027
52,76	0,00627158344267	-0,750491578358	0,942828616027
52,78	0,00627158344267	-0,750491578358	0,942828616027
52,8	0,0130101495141	-0,750491578358	0,942828616027
52,82	0,0130101495141	-0,750491578358	0,942828616027
52,84	0,00627158344267	-0,750491578358	0,942828616027
52,86	-0,000466982628748	-0,750491578358	0,942828616027
52,88	0,00627158344267	-0,750491578358	0,942828616027
52,9	0,0130101495141	-0,750491578358	0,942828616027
52,92	0,00627158344267	-0,750491578358	0,942828616027
52,94	0,00627158344267	-0,750491578358	0,942828616027
52,96	0,00627158344267	-0,750491578358	0,942828616027
52,98	-0,000466982628748	-0,750491578358	0,942828616027
53	-0,000466982628748	-0,750491578358	0,942828616027
53,02	-0,000466982628748	-0,750491578358	0,942828616027
53,04	-0,000466982628748	-0,750491578358	0,942828616027
53,06	0,00627158344267	-0,750491578358	0,942828616027
53,08	0,0130101495141	-0,750491578358	0,942828616027
53,1	0,00627158344267	-0,750491578358	0,942828616027
53,12	-0,000466982628748	-0,750491578358	0,942828616027
53,14	0,00627158344267	-0,750491578358	0,942828616027
53,16	0,0130101495141	-0,750491578358	0,942828616027
53,18	-0,000466982628748	-0,750491578358	0,942828616027
53,2	-0,000466982628748	-0,750491578358	0,942828616027
53,22	-0,000466982628748	-0,750491578358	0,942828616027
53,24	0,00627158344267	-0,750491578358	0,942828616027
53,26	0,00627158344267	-0,750491578358	0,942828616027
53,28	-0,000466982628748	-0,750491578358	0,942828616027
53,3	-0,000466982628748	-0,750491578358	0,942828616027
53,32	0,0130101495141	-0,750491578358	0,942828616027
53,34	0,0130101495141	-0,750491578358	0,942828616027
53,36	0,00627158344267	-0,750491578358	0,942828616027
53,38	0,00627158344267	-0,750491578358	0,942828616027
53,4	0,00627158344267	-0,750491578358	0,942828616027
53,42	0,0130101495141	-0,750491578358	0,942828616027
53,44	0,0130101495141	-0,750491578358	0,942828616027
53,46	-0,00720554870016	-0,750491578358	0,942828616027
53,48	-0,000466982628748	-0,750491578358	0,942828616027
53,5	0,00627158344267	-0,750491578358	0,942828616027
53,52	-0,000466982628748	-0,750491578358	0,942828616027
53,54	0,00627158344267	-0,750491578358	0,942828616027
53,56	0,00627158344267	-0,750491578358	0,942828616027
53,58	-0,00720554870016	-0,750491578358	0,942828616027
53,6	0,0130101495141	-0,750491578358	0,942828616027
53,62	-0,000466982628748	-0,750491578358	0,942828616027
53,64	-0,000466982628748	-0,750491578358	0,942828616027
53,66	-0,000466982628748	-0,750491578358	0,942828616027
53,68	0,00627158344267	-0,750491578358	0,942828616027
53,7	0,00627158344267	-0,750491578358	0,942828616027
53,72	-0,00720554870016	-0,750491578358	0,942828616027
53,74	0,0130101495141	-0,750491578358	0,942828616027
53,76	0,00627158344267	-0,750491578358	0,942828616027
53,78	-0,000466982628748	-0,750491578358	0,942828616027
53,8	-0,000466982628748	-0,750491578358	0,942828616027
53,82	-0,000466982628748	-0,750491578358	0,942828616027
53,84	0,00627158344267	-0,750491578358	0,942828616027
53,86	-0,000466982628748	-0,750491578358	0,942828616027
53,88	-0,000466982628748	-0,750491578358	0,942828616027
53,9	-0,00720554870016	-0,750491578358	0,942828616027
53,92	0,00627158344267	-0,750491578358	0,942828616027
53,94	-0,000466982628748	-0,750491578358	0,942828616027
53,96	-0,000466982628748	-0,750491578358	0,942828616027
53,98	0,00627158344267	-0,750491578358	0,942828616027
54	-0,000466982628748	-0,750491578358	0,942828616027
54,02	-0,00720554870016	-0,750491578358	0,942828616027
54,04	-0,000466982628748	-0,750491578358	0,942828616027
54,06	-0,000466982628748	-0,750491578358	0,942828616027
54,08	-0,000466982628748	-0,750491578358	0,942828616027
54,1	-0,00720554870016	-0,750491578358	0,942828616027
54,12	-0,000466982628748	-0,750491578358	0,942828616027
54,14	0,00627158344267	-0,750491578358	0,942828616027
54,16	-0,000466982628748	-0,750491578358	0,942828616027
54,18	0,0130101495141	-0,750491578358	0,942828616027
54,2	0,00627158344267	-0,750491578358	0,942828616027
54,22	-0,0139441147716	-0,750491578358	0,942828616027
54,24	-0,000466982628748	-0,750491578358	0,942828616027
54,26	-0,00720554870016	-0,750491578358	0,942828616027
54,28	-0,000466982628748	-0,750491578358	0,942828616027
54,3	0,00627158344267	-0,750491578358	0,942828616027
54,32	0,00627158344267	-0,750491578358	0,942828616027
54,34	-0,000466982628748	-0,750491578358	0,942828616027
54,36	0,00627158344267	-0,750491578358	0,942828616027
54,38	0,00627158344267	-0,750491578358	0,942828616027
54,4	0,00627158344267	-0,750491578358	0,942828616027
54,42	0,0130101495141	-0,750491578358	0,942828616027
54,44	0,00627158344267	-0,750491578358	0,942828616027
54,46	-0,000466982628748	-0,750491578358	0,942828616027
54,48	-0,000466982628748	-0,750491578358	0,942828616027
54,5	-0,00720554870016	-0,750491578358	0,942828616027
54,52	-0,000466982628748	-0,750491578358	0,942828616027
54,54	-0,00720554870016	-0,750491578358	0,942828616027
54,56	0,00627158344267	-0,750491578358	0,942828616027
54,58	-0,000466982628748	-0,750491578358	0,942828616027
54,6	0,00627158344267	-0,750491578358	0,942828616027
54,62	0,00627158344267	-0,750491578358	0,942828616027
54,64	-0,000466982628748	-0,750491578358	0,942828616027
54,66	0,00627158344267	-0,750491578358	0,942828616027
54,68	0,00627158344267	-0,750491578358	0,942828616027
54,7	-0,000466982628748	-0,750491578358	0,942828616027
54,72	0,00627158344267	-0,750491578358	0,942828616027
54,74	-0,000466982628748	-0,750491578358	0,942828616027
54,76	-0,000466982628748	-0,750491578358	0,942828616027
54,78	-0,000466982628748	-0,750491578358	0,942828616027
54,8	-0,000466982628748	-0,750491578358	0,942828616027
54,82	0,00627158344267	-0,750491578358	0,942828616027
54,84	0,00627158344267	-0,750491578358	0,942828616027
54,86	-0,000466982628748	-0,750491578358	0,942828616027
54,88	0,00627158344267	-0,750491578358	0,942828616027
54,9	-0,000466982628748	-0,750491578358	0,942828616027
54,92	0,00627158344267	-0,750491578358	0,942828616027
54,94	0,00627158344267	-0,750491578358	0,942828616027
54,96	0,00627158344267	-0,750491578358	0,942828616027
54,98	0,00627158344267	-0,750491578358	0,942828616027
55	-0,000466982628748	-0,750491578358	0,942828616027
55,02	0,00627158344267	-0,750491578358	0,942828616027
55,04	0,00627158344267	-0,750491578358	0,942828616027
55,06	-0,000466982628748	-0,750491578358	0,942828616027
55,08	-0,000466982628748	-0,750491578358	0,942828616027
55,1	-0,000466982628748	-0,750491578358	0,942828616027
55,12	0,00627158344267	-0,750491578358	0,942828616027
